project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
tor,922208bd2d63c282a189b6fdd0da29ff40c08e82,1,2,7,0.444733,16046,4207.01,9300,17,3.13603,16.8571,0,46,53,411.714
tor,9222707e5c55ae7419d998f46aaa903fdeacb68a,1,2,2,0.734496,9253,2287.31,6067,28,21.2387,498,0,2,3,2148
tor,9228db5f1bee0b715b73ba6f8c11f5eb77d59f62,1,1,1,0,6120,654.092,3815,28,61.2489,993,0,3,6,4301
tor,922ab0883d2f037d18cfc02083c68777e4dfb349,0,0,0,0,7930,2171.87,0,0,0,0,0,0,0,0
tor,922bc45a5646a45096ee7370409b405ce71a77f5,1,1,1,0,5,4.33637,5,26,5.42679,496,0,14,6,4227
tor,922be84ca3eedddfcfd358a4728b7eb0405eb27b,0,0,0,0,9128,2329.31,0,0,0,0,0,0,0,0
tor,922cee3d0c63e72f2e7a7d9b495b8fa65f2312e2,1,2,4,0.598727,1652,923.041,1290,5,5.45845,188.25,0,11,5,2014.25
tor,9230bc7c65cec68c66fa9c75751d6c6bd600e9fc,2,14,52,0.434778,8936,2279.53,215,20,1526.21,10.3462,1,0,1853,97.4808
tor,9231858ff54d9c8eda671bf9fe69f019b136f35d,2,3,3,0.239893,28,19.681,8,6,7.76154,494,1,25,4,3221.33
tor,92357a07bd7e695def1b2416d3a85b5f10e4e196,1,1,1,0,16437,4263.31,9458,4,15.0456,25,1,5,2,642
tor,9236e504155eb2a32b34f94fd8d7aa80b47d8636,2,2,8,0.507194,6059,680.553,1487,18,9.22239,248.625,0,35,29,2456.12
tor,92372b156afd945d2a7736844aae22febdd95016,3,4,7,0.675514,3699,1555.78,3964,10,83.188,210.286,1,13,13,1763.57
tor,923ad87470e6de29a043ce602cbd08742acfe032,1,1,1,0,2797,1365.05,1848,4,0.660451,177,0,0,10,1902
tor,9242f32883e2eff53ddc8217255168e91c6e3e7f,0,0,0,0,286,223.744,0,0,0,0,0,0,0,0
tor,9243e5417704656dbfee91d2b6e06ae19f70aa24,1,2,10,0.601883,2494,1117.97,1961,7,15.8834,165.8,1,48,15,1873.8
tor,92451f74a8fd50bbd2f360526263a4913d145677,1,2,20,0.38091,1710,956.301,1340,6,7.1708,102.55,0,368,168,1255.6
tor,9246a7ca58d14a975b2788772238c5a7799d54b6,1,1,4,0.150668,7730,2100.34,5280,14,0.44912,286,0,51,84,2569.75
tor,9248466f0a020e661cad185fc8eec28a18aca36c,0,0,0,0,12130,2874.72,0,0,0,0,0,0,0,0
tor,924946aaafd75a657ae1fd0da95f9e95d19975ca,1,1,1,0,104,63.1178,96,8,1.11706,92,0,11,2,1537
tor,92496a739aac44a537ee9062a4f0d71fba023156,1,1,2,0.181188,14833,3769.91,8704,62,0.011684,1384,0,19,5,5636
tor,924f60288acd16b57147e201b8660370f49ae7d7,1,1,2,0.0301032,520,389.584,418,3,0.0776389,114,1,70,14,1046.5
tor,92506534712c6692772ab6a5bec44714b6f6c13f,1,2,2,0.0445446,4384,1499.04,1155,3,0.143981,41,0,34,24,429
tor,92528146463e6e5bfbc5821dfdded67e5ea27f45,0,0,0,0,16482,4283.89,0,0,0,0,0,0,0,0
tor,925394022ab456ea32d6ea382e413886b03a6dbb,1,1,1,0,3315,1424.58,2602,2,0.0390046,39,0,20,2,1478
tor,92546559246416cffc196365bead280e9cb0f073,1,1,1,0,5263,1222.17,1012,7,127.684,44,0,1,1,79
tor,92562d6e7a57df315698fbdfb9476bcac24bc10e,1,1,1,0,2,1.96231,2,2,7.00987,4,0,130,44,240
tor,9256b02cc8b2cc6ae495f9f2262b546429a89dbd,1,1,3,0.350158,661,308.966,4,1,13.9507,0.333333,0,1,12,128
tor,925ba96508c4914f536d9075f192b9d62c1d1a2f,1,1,1,0,492,205.724,137,3,0.044919,372,1,2,2,3684
tor,925d80ba0d70e0b22c95cfea47230c17c1bf2a13,1,1,1,0,4633,1446.4,993,10,0.998229,1410,0,3,0,7958
tor,925ec0e0ea03357537f22f5e5c774d2c5aa02ecf,0,0,0,0,873,280.625,0,0,0,0,0,0,0,0
tor,925f76b486444217035d1cc978cbdd398c17dfb1,1,2,2,0.734496,292,89.2926,258,15,11.8039,166,0,6,4,776.5
tor,92602345e001d8e66038d5d98cbb21eea5ef40c9,1,1,2,0.0171138,6246,1766.19,4455,10,2.12819,146,0,72,0,1171
tor,926081ad697693e41b3b590609990bbac5f6f803,1,1,1,0,30,29.0882,8,1,17.2809,3,0,11,73,132
tor,9260a824ef1218cfbb9c4dfae3b2c5c241251fc7,2,2,2,0.906557,3275,1415.45,3049,5,1.50045,410,0,14,1,3129.5
tor,92615f608c2fd1b5da29068498c5fe473105e88f,2,2,2,1,11320,2645.3,2815,44,10.6207,170.5,0,6,2,1395.5
tor,9261f612ad7ea66580bc5f95d9c9b609e125da3a,0,0,0,0,13875,3440.51,0,0,0,0,0,0,0,0
tor,92640aa57813c26e8f39b9336b8715505ca9a271,2,2,2,0.87387,5179,1343.11,1117,9,33.5034,24.5,0,9,2,40
tor,92651641807c861c8f66ec3f117fbf3121450ad3,0,0,0,0,5580,1519.85,0,0,0,0,0,0,0,0
tor,9265190b16cae3b95f73bfb478e97b4fcfba0e17,0,0,0,0,5022,1257.49,0,0,0,0,0,0,0,0
tor,9265b52afa87fc1f3e5895ba8a90050caf7f3d76,1,1,1,0,3542,1513.5,839,2,211.518,9,0,44,23,292
tor,92679d90d54d6bde28124fd56e443c02f89b4e52,1,1,1,0,12572,3073.58,7763,1,0.0698264,8,0,35,52,256
tor,926914a09c4aa83c3f54d95d0165e2f97c8ca81d,0,0,0,0,13903,3461.24,0,0,0,0,0,0,0,0
tor,926b3d77f18d2345a70f953560f5a5312992aa73,1,1,2,0.805983,7759,2092.93,5304,43,98.1732,1440.5,0,6,1,5461.5
tor,926ca5befda7d5ab2338905877a4f7bf4c656670,0,0,0,0,5135,1271.31,0,0,0,0,0,0,0,0
tor,926fc93be5b6afab1a604ecd7c79aa6e8ae8a676,1,5,8,0.3093,432,144.636,407,41,40.4368,80.375,0,47,30,1570.75
tor,927425150b3266aefcd9155a502165e05e4e6e5c,0,0,0,0,4952,1332,0,0,0,0,0,0,0,0
tor,9276c07a916e4dc3b159c95c578e43be102f26e6,0,0,0,0,18510,4127.47,0,0,0,0,0,0,0,0
tor,9278a24729c92b9f5c670b3e1608e2cdbd8bd9a1,2,3,5,0.216635,926,397.153,905,16,16.1484,37.6,0,100,0,869.8
tor,9279c1d5feb71f6b54e95a473cb8b35bc0dfd60f,1,1,1,0,2988,1307.02,2324,4,1.9549,210,0,20,10,1864
tor,927af8c3d55b68d86b7fe567414daec92824507c,1,1,1,0,705,484.074,2,1,0.15059,1,0,29,10,129
tor,927d35a001fe16ece3e448f41d02319db9f7e2fa,1,1,1,0,5031,1355.75,902,9,0.00556713,1381,0,9,1,7864
tor,92813941b5f467b878485eb3c141c59f48736847,2,2,2,1,12949,3211.82,3067,51,23.0488,193.5,0,8,2,1489
tor,928182dd9bfdb03819b76791387e2d796eb203c7,1,1,1,0,638,199.728,325,2,36.0861,297,0,6,0,1304
tor,928235506b1ab6c5f0e92ae1c3606c8d870ec32a,0,0,0,0,12857,3173.88,0,0,0,0,0,0,0,0
tor,9282c88998f80a027b5260472bf21125693a15bc,1,1,1,0,6793,1806.52,4736,23,76.6267,1073,1,14,4,2666
tor,928380e23176040a1c1c04fc517e0808f028901c,1,1,1,0,11077,2631.49,1385,1,0.0146065,1,1,2,1,11
tor,9283ddb7605a54d2f3cfc88348caaba809fb04bb,1,1,1,0,3502,1542.04,2309,3,0.306157,256,0,2,2,2426
tor,92862c6d48026811c32d3e603524185778d0b4d7,0,0,0,0,5686,1038.87,0,0,0,0,0,0,0,0
tor,928743002ad5233b93ab373b7c35b719154fb519,1,1,2,1,4289,1451.22,645,5,9.83858,407,0,136,0,4258.5
tor,9287ad82a835c1b1affbc1cc1c92e0a526d7a68f,1,1,1,0,60,54.1727,51,0,0,0,0,22,0,0
tor,92891ded3016dd7cabb34b401ff964e325bd7d1d,0,0,0,0,11662,2779.93,0,0,0,0,0,0,0,0
tor,928c584ec219f4d2b5b60a22842390e4057e7dd0,2,2,2,0.47756,3640,1573.73,3497,5,0.0684722,411.5,1,6,1,3589.5
tor,928db6dadc7609213247f1fd6a39884e7b66eaa1,1,1,1,0,765,532.209,522,6,0.172859,179,0,1,1,706
tor,929074b368fe94cbe74a49e5353a35f60c6623af,0,0,0,0,6405,1787.08,0,0,0,0,0,0,0,0
tor,9292a78722e0f24d06e15215ba25f05e534646d6,0,0,0,0,6374,1770.84,0,0,0,0,0,0,0,0
tor,929475e3b14fddf1efe2f5cbb539ddb9823c0fa2,1,1,2,0.35218,84,57.7661,68,3,45.6445,30.5,0,8,1,140
tor,9298749088afc1f31e7f9ad9afade69e5033ffc4,1,1,1,0,14173,3561.45,87,2,28.1581,13,0,2,1,116
tor,929a8f199bc236c39794f675a7bb8ad00b155257,2,2,2,0.47756,181,76.5034,207,19,26.2327,216,0,6,1,1798.5
tor,929b1729557175a33eae5a06d965ceecfa6524bc,1,1,1,0,884,588.4,727,4,0.0125694,218,0,12,4,1848
tor,929b46f44a64f1e6d0150d6102e9478a444af730,1,1,1,0,18339,4219.44,10334,89,0.194919,2203,0,183,103,7358
tor,929dc8dea99ccb8e82671b5b5b601c596765851e,1,1,2,0.405639,204,114.003,159,2,0.255648,70.5,0,0,4,300.5
tor,929ebde2b908616fac381be78a5828c9d0fdd273,0,0,0,0,5689,1036.38,0,0,0,0,0,0,0,0
tor,92a42f795ce09f3d846acfb1a70100adbcd32681,0,0,0,0,14997,3831.47,0,0,0,0,0,0,0,0
tor,92a44fddb1d12d59cecdb86df9380c62fb6bd305,1,1,1,0,1368,878.383,950,3,10.9423,25,0,5,0,80
tor,92a4b6e370761f084b8e4400103b980230107996,1,1,1,0,2886,1401.01,673,4,4.60616,92,0,3,1,239
tor,92a596d0fce4b07aed854001b2f6718692f7a4eb,1,1,1,0,10516,2532.66,6718,2,0.000462963,2,0,14,16,310
tor,92a6ae2b8d89fced574efed125275ebf501d09b6,1,1,1,0,5297,1197.68,3409,7,0.612407,1120,0,10,6,5602
tor,92a6c578d7038556af391de23081d314091dea32,1,2,8,0,10751,2590.29,1358,13,3.39842,11.5,0,7,7,186.875
tor,92a8573d22ce05636f9f1ad96cd1df7b8d809981,0,0,0,0,639,267.072,0,0,0,0,0,0,0,0
tor,92a99736fd22564515604aa140b8898befd9858e,2,2,2,0.35218,5314,1404.54,4113,6,110.675,115,1,8,1,789.5
tor,92aaf68d199f66e414bc57e428b6a2533687f68a,1,1,6,0.596462,3809,1532.95,3022,6,26.5088,111,0,7,7,1389.67
tor,92abf1b6530484afb9c01f54c2d341a47cb8d386,1,1,1,0,1741,977.519,1370,2,5.87145,70,0,28,4,1159
tor,92acbe12bc9512100b9282d7e9d61fe86b5a60bb,1,2,8,0.249102,134,103.782,122,4,3.87326,27.625,0,198,78,625.25
tor,92acd64da024cd2752384c818fe1adbe35677ebb,1,1,1,0,2125,1216.17,1430,6,0.0087963,473,0,5,4,1591
tor,92ad87b8082423af2b9873c921eebce5cc5fe296,0,0,0,0,672,469.601,0,0,0,0,0,0,0,0
tor,92ae6b95243054644dd8515a9cfa11679440a579,1,1,1,0,67,38.4993,31,0,0,0,0,4,0,0
tor,92ae8cea30d5c4b3cd5283abf571ffdb5ed06bcb,1,1,1,0,968,402.706,193,0,0,0,0,3,0,0
tor,92ae9bb95b6275dfeb28f9aee424c1147365ed4d,3,3,3,1,15703,3966.78,11405,54,3.97922,430,0,3,3,954.333
tor,92af8e511394685f7a39224ec1f73ce79fcf2c42,1,1,4,0.0269566,16917,4317.88,9666,50,28.8728,233,0,196,1,399
tor,92b0fc2e5339dbf6cb7281915d89d73d78257022,1,1,1,0,3183,1374.28,744,4,2.78889,99,1,7,6,1470
tor,92b1c3b6041d3c760e5351b17d64523965ff99a1,2,2,2,0.495023,207,147.457,282,41,7.52274,645.5,0,15,2,1809.5
tor,92b1dfd50eb9a6d3586bf4dd03890e5ba3f90fc8,1,1,1,0,13775,3453.95,8303,15,0.0416898,126,0,20,8,2321
tor,92b297bb589e51e2f2653dd9c1a8dc1a86b6b7ad,1,1,1,0,10223,2532.85,6544,16,0.0016088,397,0,1,2,2957
tor,92b3f60ebcf29980958d6e06373b20601f400c2a,1,1,1,0,18315,4201.74,10317,5,74.9997,20,0,20,20,142
tor,92b6e090825575e94b2497df58d11df532f3415c,1,1,1,0,3191,1379.96,2492,7,18.9988,776,0,2,0,2626
tor,92b70813ffba87ad63085e10c78cf45354bf2fe8,1,1,1,0,154,97.1151,130,2,0.209259,116,0,3,3,436
tor,92b970d2a6a4e75e093ba4718413f58e67458717,1,1,1,0,2207,1238.93,1491,2,15.6661,74,0,2,2,433
tor,92bb360ad771a4cba21f1e4a77e367f973e546ef,1,1,1,0,755,486.679,619,3,0.0309144,253,0,4,1,1152
tor,92bb5b2860622795d24f9c2945868762a66e9a1e,1,1,2,0.210758,945,667.402,651,2,0.00386574,70.5,0,5,2,789
tor,92bea30e28f62ea4c5d335420e2a328ff64598bc,2,2,2,0.523683,319,168.977,139,16,46.39,303.5,0,13,0,499.5
tor,92c3926479de1511dc4607fdc1f9b8fa0fa9f47b,1,1,1,0,12611,3083.66,7776,28,26.8579,530,1,0,1,4497
tor,92c436ccbc9589048b93d0e8c8007d79284139b9,2,2,2,0.222816,10641,2556.74,8090,1,12.413,0.5,1,14,6,1264
tor,92c4b3f1392394dcc495e28ad630c9ac0c85812d,1,1,2,0.27096,1153,808.667,217,5,0.453848,81,0,11,34,1552
tor,92c4dc9b141e4e2e71b68c40c85ef64f20c8344b,0,0,0,0,631,433.394,0,0,0,0,0,0,0,0
tor,92c60b572ce89e6988422df81af7e8fbcbf2d102,0,0,0,0,15077,3769.01,0,0,0,0,0,0,0,0
tor,92cba63459c0b3cac59f6daa75506a967e515907,0,0,0,0,6790,1803.55,0,0,0,0,0,0,0,0
tor,92ce533f71428c324cadcd4e8feae933a8622a81,1,1,6,0.691322,4481,1559.29,3557,11,0.533127,535.833,0,13,12,4194.17
tor,92d04721a2a614e40d6393ccc64ff2e86b71d778,1,1,1,0,10071,2556.15,6491,37,0.000914352,1227,1,38,38,3120
tor,92d335b3dcd7b302d8a07c105f9fe8a98848cad3,0,0,0,0,13305,3315.38,0,0,0,0,0,0,0,0
tor,92d6a83e9895da874eae81e20e14df20231f25bf,1,1,1,0,7509,2036.8,632,0,0,0,0,40,0,0
tor,92d7ee08b8c51b4b29f68c6d00ca4aa91ea5a66b,2,2,2,0.181188,281,190.69,354,27,0.108553,712,0,12,4,2710.5
tor,92d8284a9792267514cbe21f3ce1564f6ad0e10b,0,0,0,0,15785,4023.82,0,0,0,0,0,0,0,0
tor,92da2e27a216d5251ed6bdcef7c005ab11f2676f,0,0,0,0,8617,2105.72,0,0,0,0,0,0,0,0
tor,92db96d80fddca5394a24256bb6b4691f380a8ae,2,5,5,0.502082,16042,4203.24,11266,47,6.53094,75.2,0,24,21,238.2
tor,92e2d687fa7fe13d36b478dcf2acbfe63a0e9c33,1,1,2,0.0789627,2605,1161.53,575,6,0.528872,372.5,0,17,0,745.5
tor,92e4cfdeb47c0868c5f99caa68d9059d3d068912,1,1,1,0,442,169.845,249,2,23.4976,225,0,12,0,976
tor,92e607d951c87bdc3e35d9bf3cfedcd0c39e9ae8,0,0,0,0,5620,1533.76,0,0,0,0,0,0,0,0
tor,92e8bdf296c042ad386b2acb764bb4f4cfd2de0f,0,0,0,0,322,255.916,0,0,0,0,0,0,0,0
tor,92ea0b86de30dafe392a2dcd2eb12d9ab83114a7,2,2,7,0.268525,5884,963.189,3843,45,51.9628,474.143,1,111,36,2603
tor,92ec36a061de17dd4e378d5ce34d82f91eee9f86,1,1,1,0,270,155.678,199,7,4.15352,609,0,12,6,4853
tor,92ef9e37e7ddb98bdfcdc7ed2075d3e5afa70062,1,1,5,0.156095,3026,1458.58,1999,7,9.66923,304.2,0,78,33,2568.2
tor,92f0e04f8d08574be60da7e6ebad90a2883a488a,1,1,1,0,275,154.645,14,53,2.93907,1266,0,2,0,2465
tor,92f1a8af836933a3488e32bb03f859d5548883d7,2,2,2,0.405639,66,63.2259,46,5,0.000694444,19,0,8,0,107
tor,92f3aef775337bc916cc4abfe134f0abf8d6b7ba,1,1,1,0,4192,1405.96,602,5,0.00549769,695,0,1,1,5054
tor,92f5eaa235ccae17e079f7b52eabac9e66d1e6cb,1,1,1,0,7037,1883.86,4846,9,16.372,363,0,10,8,3341
tor,92f62b36846e3c82f5521fa17f7a4f5afde827af,3,3,6,0.0673437,2855,1286.04,3252,8,3.46565,385.167,1,188,957,2615.5
tor,92fa5239fc357c2078bf613a875c986a3bd97710,1,1,1,0,668,466.782,203,5,0.000914352,9,1,4,5,1687
tor,92fb0990675424cd04eb0b39b4ae157ac7f5385b,0,0,0,0,929,670.397,0,0,0,0,0,0,0,0
tor,92fc0d36998d685fe5b7143838283d50c6126d18,1,1,1,0,19105,3943.88,1538,74,0.0445602,637,0,4,3,3845
tor,92fc728d83b7d02e95aae65b1eb083597bec141d,1,1,1,0,67,49.8455,49,12,47.8064,122,0,10,2,1869
tor,93044642842208e188a80bd086460e2cc60fbed7,2,2,22,0.47859,5846,1003.74,1375,20,17.8104,82.0455,0,101,110,644.091
tor,930464c88931efa5f98f279343994f96639f69b5,1,1,1,0,962,659.049,784,3,0.263877,139,0,4,5,509
tor,9306ac5aa8c476c16ba68e07c524e0cf99381083,1,1,1,0,19384,3822.95,2492,0,0,0,1,3,0,0
tor,9309eaf8ead0058aed6f1399b63fc8ae54cef799,0,0,0,0,683,294.42,0,0,0,0,0,0,0,0
tor,930a17f347d834e928e6f4bd89803d676e233454,1,1,18,0.868616,19469,3675.29,2506,5,20.4968,1.11111,0,0,81,4.5
tor,930ab95e1fb0dfd5af35e7d84ca58ff21b65a605,2,3,3,0.590436,9987,2502.32,7662,8,261.37,13.6667,0,5,0,122.333
tor,930b9855819ff80f165930fa4096ef063e802274,2,2,2,0.361743,5,4.6773,7,25,14.8014,196.5,1,17,5,1332
tor,930e12920d13930692c5df6869ad2003849a6863,2,2,2,0.105729,144,90.3638,48,9,1.54618,401.5,0,25,1,2637
tor,930e3d611a7983dc0d5558b21b79e81f72cb7158,1,1,1,0,13,12.9347,13,1,0.0152083,11,0,56,2,960
tor,930eed21c37d94c2f9c2b2a0f66135f554ce5079,1,1,1,0,5,4.91733,5,4,30.6192,60,1,8,2,1458
tor,930fbb2fec2b0c4e56cc4f10f8faec9d0d135274,1,1,2,0.293634,181,71.5459,131,17,1.16052,497,0,20,1,2503.5
tor,9316ca9f0606666b2188d5b11c969e01a587332c,2,2,2,0.268649,772,266.174,625,13,16.4925,74.5,0,13,4,1309.5
tor,93179f4e7e68332e7316e40edcb14b584b8c712c,1,1,1,0,2573,1330.19,1689,3,0.916458,365,0,4,1,1558
tor,9318682109c5b8742bc868f3d30cb5cd39095f98,0,0,0,0,677,289.955,0,0,0,0,0,0,0,0
tor,931948ac6ad0c6f5327fd3c212ce6fe241a071f1,2,2,2,0.57938,234,80.6824,267,46,10.9816,677.5,0,5,1,1827.5
tor,931a5db2a7ded73ddd72cb6646b506d49782f3ec,1,21,38,0.922377,18183,4137.38,10240,134,9.7553,152.053,0,47,47,1679.97
tor,931e073a4fe41909a35fac3659cd48d55f044817,1,1,2,0.0342468,70,44.1631,40,16,3.06173,1139,0,213,10,5289
tor,931e555ef9c3d1ec88d1f051cb01c4d09e608876,1,1,1,0,2641,1181.23,2071,6,0.124352,975,1,0,2,2891
tor,9320100d6eb4b3ce4f18d2b37783f92352521f15,3,3,3,1,15981,4153.57,11665,54,13.0078,431.667,0,3,3,962
tor,932106f54c35b815756d518b236448b9884d6bde,1,3,14,0.219075,1802,1005.37,1427,6,4.6368,107.071,0,346,378,1039.14
tor,9321db8c2991a4e96f705b1e290d361021c0c229,1,1,1,0,1538,844.078,1186,2,18.3039,63,1,1,1,1135
tor,9321ddf3a1cae9e8f0e59b368ff3c57aed5ac1a8,1,1,1,0,1199,459.048,873,92,42.1079,2277,0,12,4,7395
tor,932252f9b4216350e6cd7b26639b6713981c84ee,1,1,1,0,0,0,0,4,45.7403,55,0,2,1,116
tor,9322641710fec0f90cc47b64748a9795ce7cba9b,1,2,6,0.807201,502,376.723,400,4,0.534952,74.6667,0,20,14,854.5
tor,9323f5d1d45f46e55f565fff59a4595954328219,0,0,0,0,16266,4200.16,0,0,0,0,0,0,0,0
tor,9325b9269cbfce462c831d356059c1932e09f3d3,2,2,2,0.137367,5175,1294.4,4300,14,1.06772,951,0,22,19,6259
tor,9326abe16ac720346885e0ac555d6625233e198c,1,1,2,1,63,41.8954,44,36,11.4727,290,1,6,6,866.5
tor,9327a9f60777b3deb4f169f8a142164007ccb211,1,1,1,0,7351,1990.39,5004,3,13.9981,37,1,0,1,4070
tor,9328bd524e38befe240fd729a9febb4dfe8b5be4,2,2,2,0.176222,13462,3344.69,9916,8,0.00487269,61,1,30,11,321.5
tor,9329c3828d55a80e3dec5b41afc3ce3778ca7d5b,3,3,3,1,9120,2328.85,7461,32,31.225,287.667,0,3,3,711.667
tor,932b4d0a4342ec281b6f692f23453d6c46026c18,1,4,9,0.43224,15744,4006.27,9094,14,0.025216,22.7778,0,27,12,251.333
tor,932b57813a06a200235e996bfb4daaf143bd003e,1,1,2,0.0190416,3984,1595.63,951,3,5.27078,22.5,0,130,0,54
tor,932e5c3cf0bd890313b035a4ab00003e81adb720,1,1,1,0,235,142.344,52,4,15.9434,36,1,1,1,657
tor,932ef054d9fb55c36fc38e1e3182e55d5119e1f3,1,1,2,0.713364,242,107.457,138,3,51.5731,37.5,0,11,12,171.5
tor,932f2c79eb8a7d5af62ca5f00fe6173392ffbaef,1,1,2,0.57938,3140,1382.61,2451,3,3.05226,339,1,8,1,2616.5
tor,93331ebf692eb77bf141d8e288eb701cdd5f332c,2,2,4,0.342861,3585,1542.19,3428,8,0.26276,582.75,0,20,2,3740.25
tor,9334e7c775efce6444a18fec2afa7962544925f7,0,0,0,0,1341,521.509,0,0,0,0,0,0,0,0
tor,93375d9a84bf10113285cf2f8fd426f961002025,1,1,2,0.0831943,4108,1413.52,1062,2,1.00035,10,0,79,2,20
tor,93380db8333609b8613a1e987894c6f1fd8be6aa,1,2,3,0.920898,15187,3784.01,8820,24,48.6094,133.667,0,5,31,1728.33
tor,9338847bf427b59d6dd5634fc2f8998ce0e269c1,1,1,1,0,10441,2515.54,1341,2,70.8717,2,0,117,11,167
tor,933a1e79975226c357d9d7f32be479a4868bb8d7,0,0,0,0,12931,3216.98,0,0,0,0,0,0,0,0
tor,933b0c1b1badc1f02ebf5ff29916e3b6987cd8c5,0,0,0,0,941,667.219,0,0,0,0,0,0,0,0
tor,933d531f15c0719f65a4aa415180ca89cd00d90a,1,1,1,0,643,461.444,126,5,7.54376,125,0,50,50,1847
tor,933ffd536daf5b00e1ddcb517b2e4e73f2bcb286,0,0,0,0,5561,1501.27,0,0,0,0,0,0,0,0
tor,934003587305dcfb2cbc7f01e7248e3bd378317b,1,1,1,0,487,270.618,399,51,32.6184,2299,0,0,4,5424
tor,93414707aec510c253cf150b654b04dab45cf9e9,1,1,1,0,382,181.972,294,6,0.41441,45,1,4,13,1297
tor,9342ee5eb262036922d07bce2ae913b61ed33349,1,1,1,0,14024,3539.86,1758,16,0.0227546,2119,0,11,11,25068
tor,9345323b1898bef16cab15811a183c2949a70b95,1,1,1,0,1523,849.154,1172,3,0.142141,149,0,56,43,1761
tor,934859cf80902e6a16fb69d884fadc8ea831779f,1,8,13,0.169061,16546,4308.96,9512,66,27.7241,138.615,0,874,811,1244.08
tor,934ca320ff6826f541e3f0b5b10abb55b7976cfd,1,1,1,0,6,5.8919,6,0,0,0,0,32,0,0
tor,934e9c49bb8947ff7ecc07c4da87d6c1836164aa,1,1,1,0,3345,1584.71,2197,4,5.83448,260,1,4,6,1269
tor,934f85f87aa17bf6e1ffad37df8d8d4fb7bf404e,1,1,1,0,20,12.4327,5,6,10.8197,15,0,6,1,257
tor,935160ce8629096691268f9902a803c4b871bacc,0,0,0,0,788,277.102,0,0,0,0,0,0,0,0
tor,93526cdf0b9a9df1bcb69454060d24d819c15024,1,1,5,0.365597,11,10.3791,11,28,1.0906,478.4,0,72,20,3344.2
tor,9356a0b1dd21d5cedb58ed17e054ac9060221002,1,1,3,0.466502,3306,1417.1,2593,6,0.771516,474.667,0,16,7,2481.67
tor,93576d5289e9ce63f5f7f0e5f9cd3d171ac59d9a,1,2,3,0.336296,530,397.367,427,4,3.84358,64.6667,0,214,181,861.667
tor,9358381d83d0d27db58c94cf01ab45c16292d378,1,1,2,0.133748,507,376.505,351,3,11.9438,19.5,0,42,0,371
tor,93591383a9169bd1716aa6495424e5e5e6161bd8,1,1,1,0,7358,1996.29,5011,17,0.0152778,813,0,4,0,2904
tor,935ba025653567f1700d2590b3ccd008460dbf6e,1,3,29,1,15854,4081.89,9191,122,5.43574,230.897,1,29,29,1844.34
tor,935cd77f62f036e615923742de278398aa85f2bf,0,0,0,0,13299,3313.13,0,0,0,0,0,0,0,0
tor,935d0d9685d73b0a88e2aebe5d4e148b4c2c19fa,3,3,3,1,2101,1199.17,1705,5,30.694,69.6667,0,3,3,251.667
tor,935f84bd40f51dc7d4b6477ade37d72ecda7e407,1,1,1,0,13552,3381.72,8213,27,1.92965,972,1,37,14,2771
tor,9364c40afd64846065c3cfe33a58477ec1422d86,1,1,2,0.0598204,599,408.653,484,3,1.37715,61.5,0,22,0,1040.5
tor,9369152aae9527cc3764cac8688f258b11bd503d,1,1,1,0,310,175.343,220,46,13.6227,1172,0,13,0,5509
tor,936b7b7b0b614e749d23a2754cd4aa82be3c4426,1,1,1,0,6627,1821.66,4647,6,1.27608,48,1,2,4,1291
tor,936c93e562deaba62f0d32f7e7fda770c5604318,1,5,10,0.246113,94,53.7342,63,58,15.1618,195.4,0,133,22,1059.9
tor,936ce997bb081a76823885fc11c3f55679800f82,1,1,11,0.897285,12439,3045.7,1582,6,6.66469,1.09091,0,0,43,3.90909
tor,936edd901dd87cf563783c5130dd76decb3fdef3,1,1,2,0.15876,3301,1412.18,2588,3,0.0306713,254.5,1,6,3,2213
tor,936f075f11478719def971d884ead6a818cfba14,1,1,1,0,3732,1493.34,2432,4,56.6945,118,0,1,0,672
tor,937260af6a88680616aac578f3def329c7d9e3fe,2,2,2,0.141182,31,19.9018,46,25,27.2501,263.5,1,39,11,1543
tor,93731d6e37ca3e66c66204e187ce932ba1219e80,2,2,3,0.372734,11814,2778.98,3072,15,0.36113,673.667,0,17,11,7019.33
tor,937607056b53bbb3d6c94b57d930e144de8e7c8c,3,3,3,0.362852,5222,1248.01,5755,23,32.1849,861.333,0,35,15,5197.33
tor,9376d901ed8a7f7fffa8cef8d67624154eb6f077,1,1,1,0,2099,942.453,1668,3,0.0372685,191,0,2,0,1357
tor,93774dcb5458115652e0be5cdfaf198967b8a31e,1,1,6,0.102325,88,67.8397,83,43,-92.92,140.167,0,242,2,355.667
tor,93792b5aa6806646674795504419f3e97862685c,1,1,1,0,76,46.3682,44,15,0.00443287,496,0,3,2,3763
tor,9379984128365487d732a89a851a1132b8edbfa0,0,0,0,0,12749,3145.22,0,0,0,0,0,0,0,0
tor,937aef48eeae4b81528de3e04b39047d0f826d9b,1,2,3,0.494242,12376,3005.4,7667,23,62.9926,323.333,0,17,3,1165
tor,937afe746f017c0b386e02fb139f4c47092cd1d0,1,1,1,0,11047,2614.53,1468,15,0.000439815,1977,0,112,111,20012
tor,937b5cdd41b03a6e05af4003a444172e3e88a31d,0,0,0,0,4932,1357.21,0,0,0,0,0,0,0,0
